match_id,scenario_id,mode,n_agents,turn_count,outcome,summary,accepted,timeouts,refusals,rejections,a_agent_id,a_adapter,a_model,a_label,a_say_count,a_attached_message_count,a_mean_msg_len,a_moves_total,a_places,a_breaks,a_picks,a_crafts,a_drops,a_final_inventory_size,b_agent_id,b_adapter,b_model,b_label,b_say_count,b_attached_message_count,b_mean_msg_len,b_moves_total,b_places,b_breaks,b_picks,b_crafts,b_drops,b_final_inventory_size,c_agent_id,c_adapter,c_model,c_label,c_say_count,c_attached_message_count,c_mean_msg_len,c_moves_total,c_places,c_breaks,c_picks,c_crafts,c_drops,c_final_inventory_size,d_agent_id,d_adapter,d_model,d_label,d_say_count,d_attached_message_count,d_mean_msg_len,d_moves_total,d_places,d_breaks,d_picks,d_crafts,d_drops,d_final_inventory_size,ch_apples_total_picked,ch_trees_alive,ch_trees_dead,em_public_picked,em_selfish_picked,pc_final_manhattan,pc_met,pc_met_at_turn,pd_CC,pd_CD,pd_DC,pd_DD,pd_encounters,pp_captor,pp_captured,pp_captured_at_turn,pp_victim,sb_active_turns,sb_blocks_placed_final,sb_cluster_compactness,sb_cluster_count,sb_cluster_dominant_block_share,sb_cluster_max_size,sb_cluster_max_vertical,sb_early_active_share,sb_final_inventory_total,sb_final_inventory_unique_types,sb_idle_streak_max,sb_intent_compliance,sb_intent_count,sb_intent_expected_count,sb_intent_final_text,sb_intent_t0_text,sb_intent_total_chars,sb_max_radius_from_start,sb_move_dir_entropy_bits,sb_placed_connectivity,sb_placed_type_entropy_bits,sb_placed_unique_types,sb_total_log_turns,sb_unique_cells_visited,sb_verb_entropy_bits,sb_verb_unique,sb_z_range_visited,sh_first_stag_capturer,sh_first_stag_turn,sh_hares_picked_total,sh_stag_captures,sn_at_turn,sn_reached,sn_target
bare_claude_blockworld_001,shelter_01,shelter,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=3, walls=2, roof=yes)",30,70,0,0,bare_a,claude,sonnet,claude:sonnet,0,0,0,30,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter02,shelter_02_relaxed,,1,31,loss,Deadline reached with no meaningful shelter. not enclosed (open to world edge or agent not in air),30,0,0,0,aria,,,?:?,0,0,0,30,9,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter03,shelter_03_long,,1,51,incomplete,Ended before deadline: not enclosed (open to world edge or agent not in air),50,0,0,0,aria,,,?:?,0,0,0,50,8,21,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter03b,shelter_03_long,,1,61,loss,"Deadline reached with no meaningful shelter. strict mode: uses natural terrain at (19,9,0)",60,0,0,0,aria,,,?:?,0,0,0,60,12,25,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter04,shelter_04_minimal,,1,31,partial,Deadline reached. not enclosed (open to world edge or agent not in air) (placed blocks: 4),30,0,0,0,aria,,,?:?,0,0,0,30,8,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter04_v2,shelter_04_minimal,,1,31,partial,Deadline reached. not enclosed (open to world edge or agent not in air) (placed blocks: 2),30,1,0,2,aria,,,?:?,0,0,0,30,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter04_v3,shelter_04_minimal,,1,31,running,,30,0,0,0,aria,,,?:?,0,0,0,30,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_aria_shelter04_v3b,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=3, walls=3, roof=no)",30,0,0,0,aria,,,?:?,0,0,0,30,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_smoke_002,shelter_01,,1,11,incomplete,Ended before deadline: not enclosed (open to world edge or agent not in air),10,40,0,0,primo,,,?:?,0,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_smoke_003,shelter_01,,1,31,loss,Deadline reached with no meaningful shelter. not enclosed (open to world edge or agent not in air),30,3,0,3,primo,,,?:?,0,0,0,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blockworld_smoke_aria,shelter_01,,1,31,loss,"Deadline reached with no meaningful shelter. uses natural terrain at (4,25,2)",30,0,0,0,aria,,,?:?,0,0,0,30,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_long_r1,shelter_04_long,,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,aria,,,?:?,0,0,0,60,9,10,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_long_r2,shelter_04_long,,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,aria,,,?:?,0,0,0,60,15,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_minimal_r1,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=2, walls=2, roof=no)",30,1,0,2,aria,,,?:?,0,0,0,30,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_minimal_r2,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=2, walls=2, roof=no)",30,0,0,0,aria,,,?:?,0,0,0,30,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=4 distance=20 block_types=['wood'] inventory={'wood': 2},60,11,0,0,aria,,,?:?,1,0,36.0,60,10,10,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4,1.0,4,1.0,1,0,0.4,2,1,11,0.0,0,0,,,0,20,1.751,0.0,0.0,1,71,29,1.618,5,0,,,,,,,
bw_aria_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=3 distance=18 block_types=['wood'] inventory={'wood': 2},60,0,0,0,aria,,,?:?,1,0,50.0,60,12,12,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,1.0,3,1.0,1,0,0.5,2,1,0,0.0,0,0,,,0,20,1.743,0.0,0.0,1,60,27,1.59,5,0,,,,,,,
bw_aria_seed43,shelter_04_seed43,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,aria,,,?:?,0,0,0,60,20,15,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_seed44,shelter_04_seed44,shelter,1,61,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=5, walls=3, roof=no)",60,0,0,0,aria,,,?:?,0,0,0,60,22,21,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_aria_seed45,shelter_04_seed45,shelter,1,61,partial,"[roofless_pod] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=5, walls=4, roof=no)",60,0,0,0,aria,,,?:?,0,0,0,60,19,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_long_r1,shelter_04_long,,1,61,partial,"[roofless_pod] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=5, walls=4, roof=yes)",60,1,0,3,echo,,,?:?,0,0,0,60,18,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_long_r2,shelter_04_long,,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,1,0,5,echo,,,?:?,0,0,0,60,20,17,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_minimal_r1,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=4, walls=2, roof=yes)",30,0,0,0,echo,,,?:?,0,0,0,30,5,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_minimal_r2,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=3, walls=2, roof=yes)",30,0,0,0,echo,,,?:?,0,0,0,30,13,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=17 block_types=['wood'] inventory={'wood': 2},60,0,0,0,echo,,,?:?,1,0,35.0,60,0,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0.0,0,0.0,0,0,0.5,2,1,0,0.0,0,0,,,0,17,1.506,0.0,0.0,0,60,23,1.337,4,0,,,,,,,
bw_echo_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=13 block_types=[] inventory={},60,0,0,0,echo,,,?:?,2,0,38.0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0.0,0,0.0,0,0,0.508,0,0,1,0.0,0,0,,,0,13,1.816,0.0,0.0,0,60,28,1.28,4,0,,,,,,,
bw_echo_seed43,shelter_04_seed43,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,echo,,,?:?,0,0,0,60,23,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_seed44,shelter_04_seed44,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,echo,,,?:?,0,0,0,60,27,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_echo_seed45,shelter_04_seed45,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,echo,,,?:?,0,0,0,60,23,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_encounter_02_aria_echo,encounter_02,encounter,2,50,win,Encounter: a and b adjacent at turn 49.,49,0,0,0,a,,,?:?,1,0,66.0,25,0,0,0,0,0,0,b,,,?:?,0,0,0,24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_encounter_aria_echo_01,encounter_01,encounter,2,41,loss,"No encounter by turn limit. Final positions: a@(8,3,1); b@(22,16,1)",40,1,0,0,a,,,?:?,9,0,55.8,20,0,0,0,0,0,0,b,,,?:?,0,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_long_r1,shelter_04_long,,1,61,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=3, walls=2, roof=yes)",60,0,0,0,nova,,,?:?,0,0,0,60,3,7,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_long_r2,shelter_04_long,,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,nova,,,?:?,0,0,0,60,5,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_minimal_r1,shelter_04_minimal,,1,31,partial,"[walled] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=2, walls=2, roof=no)",30,0,0,0,nova,,,?:?,0,0,0,30,5,5,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_minimal_r2,shelter_04_minimal,,1,31,partial,"[roofless_pod] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=5, walls=4, roof=yes)",30,0,0,0,nova,,,?:?,0,0,0,30,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_minimal_r3_postfix,shelter_04_minimal,,1,31,win,"Sheltered. Volume=1, floor=1, turn=30/30.",30,0,0,0,nova,,,?:?,0,0,0,30,4,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=17 block_types=[] inventory={},60,0,0,0,nova,,,?:?,1,0,16.0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0.0,0,0.0,0,0,0.5,0,0,0,0.0,0,0,,,0,24,1.91,0.0,0.0,0,60,59,0.122,2,0,,,,,,,
bw_nova_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=1 distance=11 block_types=['stone'] inventory={'stone': 1},60,0,0,0,nova,,,?:?,1,0,30.0,60,7,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,1.0,1,1.0,1,0,0.5,1,1,0,0.0,0,0,,,0,25,1.928,0.0,0.0,1,60,42,1.035,4,0,,,,,,,
bw_nova_seed43,shelter_04_seed43,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,nova,,,?:?,0,0,0,60,6,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_seed44,shelter_04_seed44,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,nova,,,?:?,0,0,0,60,11,15,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_nova_seed45,shelter_04_seed45,shelter,1,61,win,"Sheltered. Volume=1, floor=1, turn=60/60.",60,0,0,0,nova,,,?:?,0,0,0,60,8,15,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_primo_long_r1,shelter_04_long,,1,61,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=0, walls=0, roof=no)",60,0,0,0,primo,,,?:?,0,0,0,60,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_primo_long_r2,shelter_04_long,,1,61,partial,"[wandering] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=0, walls=0, roof=no)",60,1,0,1,primo,,,?:?,0,0,0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_primo_minimal_r1,shelter_04_minimal,,1,31,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=1, walls=0, roof=yes)",30,0,0,0,primo,,,?:?,0,0,0,30,1,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_primo_minimal_r2,shelter_04_minimal,,1,31,partial,"[wandering] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=0, walls=0, roof=no)",30,4,0,0,primo,,,?:?,0,0,0,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_primo_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=27 block_types=[] inventory={},60,4,0,0,primo,,,?:?,0,0,0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0.0,0,0.0,0,0,0.533,0,0,4,0.0,0,0,,,0,30,1.939,0.0,0.0,0,64,38,0.211,2,1,,,,,,,
bw_primo_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=23 block_types=[] inventory={},60,1,0,1,primo,,,?:?,1,0,60.0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0.0,0,0.0,0,0,0.517,0,0,2,0.0,0,0,,,0,25,1.65,0.0,0.0,0,62,35,0.407,3,0,,,,,,,
bw_spark_long_r1,shelter_04_long,,1,61,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=1, walls=0, roof=yes)",60,1,0,1,spark,,,?:?,0,0,0,60,1,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_spark_long_r2,shelter_04_long,,1,61,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=1, walls=0, roof=yes)",60,1,0,1,spark,,,?:?,0,0,0,60,1,5,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_spark_minimal_r1,shelter_04_minimal,,1,31,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=0, walls=0, roof=no)",30,1,0,1,spark,,,?:?,0,0,0,30,0,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_spark_minimal_r2,shelter_04_minimal,,1,31,partial,"[foraging] Deadline reached. not enclosed (open to world edge or agent not in air) (placed=1, walls=0, roof=yes)",30,0,0,0,spark,,,?:?,0,0,0,30,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bw_spark_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=18 block_types=[] inventory={},60,3,0,2,spark,,,?:?,0,0,0,60,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0.0,0,0.0,0,0,0.533,0,0,2,0.0,0,0,,,0,30,1.801,0.0,0.0,0,65,41,0.122,2,0,,,,,,,
bw_spark_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=0 distance=31 block_types=[] inventory={},60,2,0,1,spark,,,?:?,0,0,0,60,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0.0,0,0.0,0,0,0.508,0,0,2,0.0,0,0,,,0,30,1.443,0.0,0.0,0,63,34,0.244,3,0,,,,,,,
bw_verse_sandbox_r1,sandbox_01,sandbox,1,61,observation,[sandbox] placed=2 distance=17 block_types=['wood'] inventory={},60,0,0,0,verse,,,?:?,8,0,99.1,60,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2,1.0,2,1.0,1,0,0.5,0,0,0,0.0,0,0,,,0,16,1.956,0.0,0.0,1,60,28,1.291,4,0,,,,,,,
bw_verse_sandbox_r2,sandbox_01,sandbox,1,61,observation,[sandbox] placed=1 distance=13 block_types=['wood'] inventory={},60,0,0,0,verse,,,?:?,6,0,76.3,60,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,1,1.0,1,1.0,1,0,0.5,0,0,0,0.0,0,0,,,0,17,1.707,0.0,0.0,1,60,32,0.95,4,0,,,,,,,
commons_harvest_codex_mini_v3_001,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 40. a=20, b=20",80,0,0,0,a,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,22,0,0,20,b,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,24,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commons_harvest_codex_mini_v3_002,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 41. a=20, b=21",80,0,0,0,a,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,26,0,0,20,b,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,27,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commons_harvest_codex_mini_v3_003,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 40. a=20, b=20",80,0,0,0,a,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,22,0,0,20,b,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,40,0,0,28,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commons_harvest_deepseekr1_7b_v3_001,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 4. a=0, b=4",80,36,0,14,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,31,0,1,5,0,0,0,b,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,49,0,4,11,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commons_harvest_deepseekr1_7b_v3_002,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 3. a=1, b=2",80,31,0,11,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,39,0,3,4,0,0,1,b,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,41,0,1,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commons_harvest_deepseekr1_7b_v3_003,commons_harvest_01,commons_harvest,2,81,sustainable,"All 3 trees survived to turn 80. Total apples picked: 3. a=2, b=1",80,31,0,8,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,42,0,3,8,0,0,2,b,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,38,0,4,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
